Koordinatensystem : Lambert konform konisch
Rechtswert        : 3999500 Meter
Hochwert          : 2975500 Meter
Hoehenlage        : 8 Meter ueber NN
Erstellung des Datensatzes im Mai 2016

Art des TRY       : extremer Winter
Bezugszeitraum    : 1995-2012
Datenbasis        : Beobachtungsdaten Zeitraum 1995-2012

Format: (i7,1x,i7,1x,i2,1x,i2,1x,i2,1x,f5.1,1x,i4,1x,3i,1x,f4.1,1x,i1,1x,f4.1,1x,i3,1x,i4,1x,i4,1x,i3,1x,i4,2x,i1)

Reihenfolge der Parameter:
RW Rechtswert                                                    [m]       {3670500;3671500..4389500}
HW Hochwert                                                      [m]       {2242500;2243500..3179500}
MM Monat                                                                   {1..12}
DD Tag                                                                     {1..28,30,31}
HH Stunde (MEZ)                                                            {1..24}
t  Lufttemperatur in 2m Hoehe ueber Grund                        [GradC]
p  Luftdruck in Standorthoehe                                    [hPa]
WR Windrichtung in 10 m Hoehe ueber Grund                        [Grad]    {0..360;999}
WG Windgeschwindigkeit in 10 m Hoehe ueber Grund                 [m/s]
N  Bedeckungsgrad                                                [Achtel]  {0..8;9}
x  Wasserdampfgehalt, Mischungsverhaeltnis                       [g/kg]
RF Relative Feuchte in 2 m Hoehe ueber Grund                     [Prozent] {1..100}
B  Direkte Sonnenbestrahlungsstaerke (horiz. Ebene)              [W/m^2]   abwaerts gerichtet: positiv
D  Diffuse Sonnenbetrahlungsstaerke (horiz. Ebene)               [W/m^2]   abwaerts gerichtet: positiv
A  Bestrahlungsstaerke d. atm. Waermestrahlung (horiz. Ebene)    [W/m^2]   abwaerts gerichtet: positiv
E  Bestrahlungsstaerke d. terr. Waermestrahlung                  [W/m^2]   aufwaerts gerichtet: negativ
IL Qualitaetsbit bezueglich der Auswahlkriterien                           {0;1;2;3;4}


     RW      HW MM DD HH     t    p  WR   WG N    x  RF    B    D   A    E IL
*** 
3999500 2975500  1  1  1  -6.6 1018 130  3.8 0  1.8  77    0    0 189 -280  0
3999500 2975500  1  1  2  -6.1 1018 140  3.5 0  1.8  76    0    0 189 -280  0
3999500 2975500  1  1  3  -6.4 1017 140  4.1 0  1.8  77    0    0 189 -279  0
3999500 2975500  1  1  4  -7.1 1016 150  4.0 0  1.7  77    0    0 188 -279  0
3999500 2975500  1  1  5  -8.0 1015 161  4.9 0  1.7  78    0    0 186 -279  0
3999500 2975500  1  1  6  -8.7 1015 161  4.8 4  1.7  85    0    0 209 -279  0
3999500 2975500  1  1  7  -8.4 1013 180  3.9 8  1.8  90    0    0 257 -281  0
3999500 2975500  1  1  8  -7.8 1013 142  3.4 8  1.9  91    0    0 281 -284  0
3999500 2975500  1  1  9  -7.0 1012 143  2.8 8  2.0  92    0    0 282 -287  0
3999500 2975500  1  1 10  -6.5 1011 142  3.6 8  2.1  93    0    8 284 -290  0
3999500 2975500  1  1 11  -5.7 1010 160  3.7 8  2.2  93    0   17 286 -294  0
3999500 2975500  1  1 12  -5.2 1009 140  3.6 8  2.3  92    0   26 289 -297  0
3999500 2975500  1  1 13  -5.0 1007 151  3.3 6  2.4  91    0   66 276 -301  0
3999500 2975500  1  1 14  -4.8 1006 140  3.2 7  2.4  90    0   62 267 -304  0
3999500 2975500  1  1 15  -4.4 1004 136  4.0 7  2.4  90    0   23 272 -306  0
3999500 2975500  1  1 16  -3.7 1003 139  4.3 8  2.5  90    0    6 279 -307  0
3999500 2975500  1  1 17  -3.3 1001 138  4.1 8  2.6  89    0    0 288 -307  0
3999500 2975500  1  1 18  -2.8  999 124  3.9 8  2.7  89    0    0 290 -307  0
3999500 2975500  1  1 19  -2.5  997 123  3.8 8  2.9  92    0    0 293 -307  0
3999500 2975500  1  1 20  -2.3  996 131  3.2 8  3.0  93    0    0 295 -309  0
3999500 2975500  1  1 21  -1.8  994 132  3.5 8  3.1  93    0    0 298 -311  0
3999500 2975500  1  1 22  -1.2  992 121  3.5 8  3.3  96    0    0 301 -314  0
3999500 2975500  1  1 23  -0.3  990 131  3.1 8  3.6  99    0    0 306 -315  0
3999500 2975500  1  1 24   0.2  988 121  2.9 8  3.8  98    0    0 311 -316  0
3999500 2975500  1  2  1   0.5  987 131  2.7 8  3.8  96    0    0 315 -316  0
3999500 2975500  1  2  2   0.7  986  92  1.9 8  4.0  98    0    0 317 -316  0
3999500 2975500  1  2  3   0.9  985 143  1.2 8  4.1  98    0    0 316 -316  0
3999500 2975500  1  2  4   0.8  985 162  1.9 8  4.1  98    0    0 316 -316  0
3999500 2975500  1  2  5   5.1  985 255  3.2 8  4.7  98    0    0 325 -316  0
3999500 2975500  1  2  6   4.2  985 281  5.5 8  5.3  97    0    0 332 -316  0
3999500 2975500  1  2  7   2.6  986 280  5.0 8  4.9  98    0    0 327 -316  0
3999500 2975500  1  2  8   1.8  987 289  4.5 8  4.5  99    0    0 324 -316  0
3999500 2975500  1  2  9   1.3  987 278  3.4 8  4.3  98    0    0 322 -318  0
3999500 2975500  1  2 10   1.1  988 310  2.8 8  4.1  97    0   25 321 -322  0
3999500 2975500  1  2 11   0.8  988 330  2.2 5  4.1  98    4   73 288 -326  0
3999500 2975500  1  2 12   0.7  988  37  1.4 6  4.1  99    2   82 267 -327  0
3999500 2975500  1  2 13   0.7  987  63  1.2 8  4.1 100    0   59 301 -332  0
3999500 2975500  1  2 14   0.8  986  73  2.4 8  4.1 100    0   30 315 -335  0
3999500 2975500  1  2 15   0.9  985  91  2.8 8  4.1  99    0   14 315 -333  0
3999500 2975500  1  2 16   0.9  984  87  2.6 8  4.0  97    0    5 314 -330  0
3999500 2975500  1  2 17   0.7  983  77  2.7 8  4.1  98    0    0 313 -325  0
3999500 2975500  1  2 18   0.4  983  76  2.8 8  4.0  98    0    0 312 -322  0
3999500 2975500  1  2 19   0.3  983  63  3.4 8  3.9  97    0    0 312 -324  0
3999500 2975500  1  2 20   0.5  982  57  3.7 8  3.9  96    0    0 313 -324  0
3999500 2975500  1  2 21   0.5  982  68  3.4 8  3.9  96    0    0 314 -322  0
3999500 2975500  1  2 22   0.4  982  66  4.0 8  3.9  96    0    0 315 -320  0
3999500 2975500  1  2 23   0.4  982  57  4.0 8  3.8  95    0    0 315 -318  0
3999500 2975500  1  2 24   0.4  983  56  4.1 8  3.8  95    0    0 314 -316  0
3999500 2975500  1  3  1   0.3  983  67  4.1 8  3.8  95    0    0 312 -316  0
3999500 2975500  1  3  2   0.2  984  59  3.8 8  3.8  95    0    0 310 -316  0
3999500 2975500  1  3  3   0.2  985  48  3.8 8  3.8  96    0    0 309 -316  0
3999500 2975500  1  3  4   0.4  987  60  3.1 7  3.9  97    0    0 303 -316  0
3999500 2975500  1  3  5   0.3  988  38  2.8 7  3.9  96    0    0 297 -314  0
3999500 2975500  1  3  6   0.1  989  38  2.6 8  3.8  97    0    0 301 -313  0
3999500 2975500  1  3  7  -0.1  990  28  2.2 8  3.8  98    0    0 307 -312  0
3999500 2975500  1  3  8  -0.3  992  28  2.5 8  3.8  99    0    0 306 -311  0
3999500 2975500  1  3  9  -0.5  993  28  2.3 8  3.7  99    0    0 305 -311  0
3999500 2975500  1  3 10  -0.7  994  48  2.3 8  3.6  97    0    7 303 -311  0
3999500 2975500  1  3 11  -0.6  995  29  2.3 8  3.5  96    0   35 303 -312  0
3999500 2975500  1  3 12  -0.7  995  60  2.1 6  3.5  96    0   57 290 -313  0
3999500 2975500  1  3 13  -0.6  996  48  1.9 6  3.5  96    0   55 277 -313  0
3999500 2975500  1  3 14  -0.6  996  29  1.8 6  3.5  96    0   59 277 -312  0
3999500 2975500  1  3 15  -0.6  996  38  1.6 8  3.5  96    0   16 290 -311  0
3999500 2975500  1  3 16  -0.4  996  39  1.6 8  3.6  96    0    3 302 -308  0
3999500 2975500  1  3 17  -0.5  997  40  1.6 8  3.6  96    0    0 301 -304  0
3999500 2975500  1  3 18  -0.5  997  29  1.3 8  3.6  97    0    0 299 -301  0
3999500 2975500  1  3 19  -0.4  997  19  1.5 7  3.6  97    0    0 292 -299  0
3999500 2975500  1  3 20  -0.6  998  59  1.8 7  3.6  96    0    0 284 -297  0
3999500 2975500  1  3 21  -0.7  998  50  2.0 8  3.5  96    0    0 286 -296  0
3999500 2975500  1  3 22  -0.8  998  20  2.1 8  3.5  97    0    0 288 -295  0
3999500 2975500  1  3 23  -0.9  999  20  2.2 8  3.5  97    0    0 286 -295  0
